Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"anthem-of-vitality-ftc","EN-071 Anthem of Vitality (C)","<p>Anthem of Vitality is a common card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/C/EN-071.jpg","1","Anthem of Vitality","0.25","","shopify","g","K1L65SKZSM","Title","Default Title"
"corhazi-outlook-ftc","EN-072 Corhazi Outlook (U)","<p>Corhazi Outlook is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-072.jpg","1","Corhazi Outlook","0.25","","shopify","g","V2QQHH06FY","Title","Default Title"
"dematerialize-ftc","EN-073 Dematerialize (C)","<p>Dematerialize is a common card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/C/EN-073.jpg","1","Dematerialize","0.25","","shopify","g","CYERZRPLXV","Title","Default Title"
"displace-ftc","EN-074 Displace (R)","<p>Displace is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-074.jpg","1","Displace","0.37","0.41","shopify","g","B07B9HTT89","Title","Default Title"
"green-slime-ftc","EN-075 Green Slime (U)","<p>Green Slime is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-075.jpg","1","Green Slime","0.25","","shopify","g","GWJ3E15IOH","Title","Default Title"
"innervate-agility-ftc","EN-076 Innervate Agility (R)","<p>Innervate Agility is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-076.jpg","1","Innervate Agility","0.44","0.49","shopify","g","3Z0Y2SNSDV","Title","Default Title"
"intrepid-spearman-ftc","EN-077 Intrepid Spearman (C)","<p>Intrepid Spearman is a common card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/C/EN-077.jpg","1","Intrepid Spearman","0.25","","shopify","g","LWZ1VCWI74","Title","Default Title"
"mark-of-fervor-ftc","EN-078 Mark of Fervor (C)","<p>Mark of Fervor is a common card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/C/EN-078.jpg","1","Mark of Fervor","0.25","","shopify","g","WA3X7E22TJ","Title","Default Title"
"parcenet-royal-maid-ftc","EN-079 Parcenet, Royal Maid (R)","<p>Parcenet, Royal Maid is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-079.jpg","1","Parcenet, Royal Maid","0.25","","shopify","g","2IQ0NZQSA2","Title","Default Title"
"rally-the-peasants-ftc","EN-080 Rally the Peasants (U)","<p>Rally the Peasants is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-080.jpg","1","Rally the Peasants","0.25","","shopify","g","0W97N2JNKS","Title","Default Title"
