Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"greater-boon-of-the-underdog-rdop","EN-013 Greater Boon of the Underdog (UR)","<p>Greater Boon of the Underdog is an ultra rare card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Ultra Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/UR/EN-013.jpg","1","Greater Boon of the Underdog","","","shopify","g","NBEYSXWXF3","Title","Default Title"
"greater-boon-of-vritra-rdop","EN-014 Greater Boon of Vritra (SR)","<p>Greater Boon of Vritra is a super rare card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/SR/EN-014.jpg","1","Greater Boon of Vritra","","","shopify","g","1TDBADSOXT","Title","Default Title"
"lesser-boon-of-agni-rdop","EN-015 Lesser Boon of Agni (R)","<p>Lesser Boon of Agni is a rare card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/R/EN-015.jpg","1","Lesser Boon of Agni","","","shopify","g","IIYDQVR98S","Title","Default Title"
"lesser-boon-of-allurement-rdop","EN-016 Lesser Boon of Allurement (C)","<p>Lesser Boon of Allurement is a common card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/C/EN-016.jpg","1","Lesser Boon of Allurement","","","shopify","g","NBQRMRKAIT","Title","Default Title"
"lesser-boon-of-apollo-rdop","EN-017 Lesser Boon of Apollo (U)","<p>Lesser Boon of Apollo is an uncommon card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/U/EN-017.jpg","1","Lesser Boon of Apollo","","","shopify","g","ARVAQZXLWZ","Title","Default Title"
"lesser-boon-of-artemis-rdop","EN-018 Lesser Boon of Artemis (U)","<p>Lesser Boon of Artemis is an uncommon card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/U/EN-018.jpg","1","Lesser Boon of Artemis","","","shopify","g","RZCDE2MR3I","Title","Default Title"
"lesser-boon-of-astraeus-rdop","EN-019 Lesser Boon of Astraeus (R)","<p>Lesser Boon of Astraeus is a rare card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/R/EN-019.jpg","1","Lesser Boon of Astraeus","","","shopify","g","HWT0ROQ5ZE","Title","Default Title"
"lesser-boon-of-awilix-rdop","EN-020 Lesser Boon of Awilix (R)","<p>Lesser Boon of Awilix is a rare card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/R/EN-020.jpg","1","Lesser Boon of Awilix","","","shopify","g","RSI1DX8ZEC","Title","Default Title"
"lesser-boon-of-bullets-rdop","EN-021 Lesser Boon of Bullets (U)","<p>Lesser Boon of Bullets is an uncommon card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/U/EN-021.jpg","1","Lesser Boon of Bullets","","","shopify","g","PDHWZ4CVLV","Title","Default Title"
"lesser-boon-of-distance-rdop","EN-022 Lesser Boon of Distance (C)","<p>Lesser Boon of Distance is a common card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/C/EN-022.jpg","1","Lesser Boon of Distance","","","shopify","g","5VJNLFDATK","Title","Default Title"
"lesser-boon-of-dux-rdop","EN-023 Lesser Boon of Dux (U)","<p>Lesser Boon of Dux is an uncommon card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/U/EN-023.jpg","1","Lesser Boon of Dux","","","shopify","g","NC7XDYBLI2","Title","Default Title"
"lesser-boon-of-enchantment-rdop","EN-024 Lesser Boon of Enchantment (C)","<p>Lesser Boon of Enchantment is a common card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/C/EN-024.jpg","1","Lesser Boon of Enchantment","","","shopify","g","WOLUMUMOW9","Title","Default Title"
"lesser-boon-of-etherealys-rdop","EN-025 Lesser Boon of Etherealys (U)","<p>Lesser Boon of Etherealys is an uncommon card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/U/EN-025.jpg","1","Lesser Boon of Etherealys","","","shopify","g","181VRY2NRZ","Title","Default Title"
"lesser-boon-of-fauna-rdop","EN-026 Lesser Boon of Fauna (C)","<p>Lesser Boon of Fauna is a common card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/C/EN-026.jpg","1","Lesser Boon of Fauna","","","shopify","g","9RN5L9VNP5","Title","Default Title"
"lesser-boon-of-isis-rdop","EN-027 Lesser Boon of Isis (U)","<p>Lesser Boon of Isis is an uncommon card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/U/EN-027.jpg","1","Lesser Boon of Isis","","","shopify","g","8CPJVOUKHC","Title","Default Title"
"lesser-boon-of-kanaloa-rdop","EN-028 Lesser Boon of Kanaloa (R)","<p>Lesser Boon of Kanaloa is a rare card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/R/EN-028.jpg","1","Lesser Boon of Kanaloa","","","shopify","g","SOWHQVPYM1","Title","Default Title"
"lesser-boon-of-knox-rdop","EN-029 Lesser Boon of Knox (SR)","<p>Lesser Boon of Knox is a super rare card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/SR/EN-029.jpg","1","Lesser Boon of Knox","","","shopify","g","RNZZCINF3U","Title","Default Title"
"lesser-boon-of-notus-rdop","EN-030 Lesser Boon of Notus (R)","<p>Lesser Boon of Notus is a rare card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/R/EN-030.jpg","1","Lesser Boon of Notus","","","shopify","g","7J15OZ62I5","Title","Default Title"
"lesser-boon-of-nuwa-rdop","EN-031 Lesser Boon of Nuwa (C)","<p>Lesser Boon of Nuwa is a common card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/C/EN-031.jpg","1","Lesser Boon of Nuwa","","","shopify","g","IOSMUNVPEP","Title","Default Title"
"lesser-boon-of-odysseus-rdop","EN-032 Lesser Boon of Odysseus (U)","<p>Lesser Boon of Odysseus is an uncommon card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/U/EN-032.jpg","1","Lesser Boon of Odysseus","","","shopify","g","OLQUNUXWCV","Title","Default Title"
"lesser-boon-of-ozymandias-rdop","EN-033 Lesser Boon of Ozymandias (U)","<p>Lesser Boon of Ozymandias is an uncommon card in Grand Archive's Radiant Origins: Pantheon set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: RDOP, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/RDOP/U/EN-033.jpg","1","Lesser Boon of Ozymandias","","","shopify","g","YNRN6NANXR","Title","Default Title"
