Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"martial-guard-alcsd","EN-054 Martial Guard (C)","<p>Martial Guard is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-054.jpg","1","Martial Guard","0.25","","shopify","g","VOAGGFJZ38","Title","Default Title"
"materialize-munitions-alcsd","EN-055 Materialize Munitions (C)","<p>Materialize Munitions is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-055.jpg","1","Materialize Munitions","0.25","","shopify","g","T22DGICT4Y","Title","Default Title"
"novice-mechanist-alcsd","EN-056 Novice Mechanist (C)","<p>Novice Mechanist is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-056.jpg","1","Novice Mechanist","0.42","0.47","shopify","g","NBDRBENL9I","Title","Default Title"
"potion-of-healing-alcsd","EN-057 Potion of Healing (C)","<p>Potion of Healing is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-057.jpg","1","Potion of Healing","0.25","","shopify","g","00JPXHVGX9","Title","Default Title"
"razorvine-alcsd","EN-058 Razorvine (C)","<p>Razorvine is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-058.jpg","1","Razorvine","","","shopify","g","R9HDQEUIQU","Title","Default Title"
"reposition-alcsd","EN-059 Reposition (C)","<p>Reposition is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-059.jpg","1","Reposition","0.25","","shopify","g","RZBLRSYFBV","Title","Default Title"
"scry-the-skies-alcsd","EN-060 Scry the Skies (C)","<p>Scry the Skies is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-060.jpg","1","Scry the Skies","","","shopify","g","XJO17ZLIIH","Title","Default Title"
"serum-of-wisdom-alcsd","EN-061 Serum of Wisdom (C)","<p>Serum of Wisdom is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-061.jpg","1","Serum of Wisdom","0.25","","shopify","g","LAFKVEDOHJ","Title","Default Title"
"silvershine-alcsd","EN-062 Silvershine (C)","<p>Silvershine is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-062.jpg","1","Silvershine","","","shopify","g","EVF0ZMETMG","Title","Default Title"
"springleaf-alcsd","EN-063 Springleaf (C)","<p>Springleaf is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-063.jpg","1","Springleaf","","","shopify","g","PWKKBBU09S","Title","Default Title"
