Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"conjuring-fluorescence-ptm","EN-139 Conjuring Fluorescence (SR)","<p>Conjuring Fluorescence is a super rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/SR/EN-139.jpg","1","Conjuring Fluorescence","0.25","0.26","shopify","g","QGZMT4ICHF","Title","Default Title"
"crystallized-anthem-ptm","EN-140 Crystallized Anthem (SR)","<p>Crystallized Anthem is a super rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/SR/EN-140.jpg","1","Crystallized Anthem","0.26","0.29","shopify","g","TPUL8F6ZZ6","Title","Default Title"
"crystalvein-awakening-ptm","EN-141 Crystalvein Awakening (C)","<p>Crystalvein Awakening is a common card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/C/EN-141.jpg","1","Crystalvein Awakening","0.25","","shopify","g","35AI44CCHJ","Title","Default Title"
"en-passant-ptm","EN-142 En Passant (R)","<p>En Passant is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-142.jpg","1","En Passant","0.25","","shopify","g","INCNP5SEGB","Title","Default Title"
"facet-together-ptm","EN-143 Facet Together (U)","<p>Facet Together is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-143.jpg","1","Facet Together","0.25","","shopify","g","WVIASUGAWH","Title","Default Title"
"fellowships-gale-ptm","EN-144 Fellowship's Gale (C)","<p>Fellowship's Gale is a common card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/C/EN-144.jpg","1","Fellowship's Gale","0.25","","shopify","g","QEK7GGUWES","Title","Default Title"
"fracturing-slash-ptm","EN-145 Fracturing Slash (U)","<p>Fracturing Slash is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-145.jpg","1","Fracturing Slash","0.25","","shopify","g","XVDRYMZXIF","Title","Default Title"
"glassgale-flock-ptm","EN-146 Glassgale Flock (R)","<p>Glassgale Flock is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-146.jpg","1","Glassgale Flock","0.25","","shopify","g","AVYP2BGLRC","Title","Default Title"
"imperious-galebind-ptm","EN-147 Imperious Galebind (R)","<p>Imperious Galebind is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-147.jpg","1","Imperious Galebind","0.33","0.37","shopify","g","P7AAJ2PY3B","Title","Default Title"
"lusters-shroud-ptm","EN-148 Luster's Shroud (R)","<p>Luster's Shroud is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-148.jpg","1","Luster's Shroud","0.33","0.36","shopify","g","MNEI7TQRYT","Title","Default Title"
"mistral-ranger-ptm","EN-149 Mistral Ranger (C)","<p>Mistral Ranger is a common card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/C/EN-149.jpg","1","Mistral Ranger","0.25","","shopify","g","RTTMK2XRLE","Title","Default Title"
"rowland-schwartz-knight-ptm","EN-150 Rowland, Schwartz Knight (SR)","<p>Rowland, Schwartz Knight is a super rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/SR/EN-150.jpg","1","Rowland, Schwartz Knight","0.8","0.89","shopify","g","PRAMNLSX52","Title","Default Title"
"sighing-crownwing-ptm","EN-151 Sighing Crownwing (R)","<p>Sighing Crownwing is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-151.jpg","1","Sighing Crownwing","0.25","","shopify","g","NMFPKOP1B4","Title","Default Title"
"squallsnare-ptm","EN-152 Squallsnare (R)","<p>Squallsnare is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-152.jpg","1","Squallsnare","0.42","0.47","shopify","g","SE15IVTIOD","Title","Default Title"
"surveil-the-winds-ptm","EN-153 Surveil the Winds (U)","<p>Surveil the Winds is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-153.jpg","1","Surveil the Winds","0.25","","shopify","g","M3OD2GJOGH","Title","Default Title"
"sworn-windhand-ptm","EN-154 Sworn Windhand (C)","<p>Sworn Windhand is a common card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/C/EN-154.jpg","1","Sworn Windhand","0.25","","shopify","g","MVP5P6NO1W","Title","Default Title"
"tempestuous-conviction-ptm","EN-155 Tempestuous Conviction (U)","<p>Tempestuous Conviction is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-155.jpg","1","Tempestuous Conviction","0.25","","shopify","g","QPGWZHV0WL","Title","Default Title"
"turm-schwartz-rook-ptm","EN-156 Turm, Schwartz Rook (SR)","<p>Turm, Schwartz Rook is a super rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/SR/EN-156.jpg","1","Turm, Schwartz Rook","0.91","1.01","shopify","g","5PLRKJ8UAE","Title","Default Title"
"vacuous-call-ptm","EN-157 Vacuous Call (R)","<p>Vacuous Call is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-157.jpg","1","Vacuous Call","0.48","0.54","shopify","g","A1VUJBYVKP","Title","Default Title"
"vacuous-servant-ptm","EN-158 Vacuous Servant (C)","<p>Vacuous Servant is a common card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/C/EN-158.jpg","1","Vacuous Servant","0.25","","shopify","g","RYNEQAGP6H","Title","Default Title"
"veiled-gambit-ptm","EN-159 Veiled Gambit (U)","<p>Veiled Gambit is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-159.jpg","1","Veiled Gambit","0.25","","shopify","g","W6YDSQMAY9","Title","Default Title"
"veiling-breeze-ptm","EN-160 Veiling Breeze (C)","<p>Veiling Breeze is a common card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/C/EN-160.jpg","1","Veiling Breeze","0.25","","shopify","g","I6HK8RRHOF","Title","Default Title"
"visages-strike-ptm","EN-161 Visage's Strike (R)","<p>Visage's Strike is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-161.jpg","1","Visage's Strike","0.46","0.51","shopify","g","U6ZAAZAFQ5","Title","Default Title"
"whisperwind-compass-ptm","EN-162 Whisperwind Compass (R)","<p>Whisperwind Compass is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-162.jpg","1","Whisperwind Compass","0.25","","shopify","g","AFICJA0A5R","Title","Default Title"
"windfall-check-ptm","EN-163 Windfall Check (C)","<p>Windfall Check is a common card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/C/EN-163.jpg","1","Windfall Check","0.25","","shopify","g","06QHEASZZA","Title","Default Title"
"astral-shard-ptm","EN-165 Astral Shard (C)","<p>Astral Shard is a common card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/C/EN-165.jpg","1","Astral Shard","0.25","","shopify","g","LSHWT67UZF","Title","Default Title"
"cosmic-focus-ptm","EN-166 Cosmic Focus (SR)","<p>Cosmic Focus is a super rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/SR/EN-166.jpg","1","Cosmic Focus","0.93","1.04","shopify","g","LAEOGR8P3B","Title","Default Title"
"gemini-starbearer-ptm","EN-167 Gemini Starbearer (R)","<p>Gemini Starbearer is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-167.jpg","1","Gemini Starbearer","0.25","","shopify","g","GDNZ1LN76Y","Title","Default Title"
"stardust-oracle-ptm","EN-168 Stardust Oracle (U)","<p>Stardust Oracle is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-168.jpg","1","Stardust Oracle","0.25","","shopify","g","5QNMCCBS8Y","Title","Default Title"
"starstrung-reading-ptm","EN-169 Starstrung Reading (R)","<p>Starstrung Reading is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-169.jpg","1","Starstrung Reading","0.26","0.29","shopify","g","ZURR9EJXI4","Title","Default Title"
"claimed-from-beyond-ptm","EN-170 Claimed From Beyond (R)","<p>Claimed From Beyond is a rare card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/R/EN-170.jpg","1","Claimed From Beyond","0.33","0.37","shopify","g","SHCP0FGWO9","Title","Default Title"
"crux-sight-ptm","EN-171 Crux Sight (U)","<p>Crux Sight is an uncommon card in Grand Archive's Phantom Monarchs set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: PTM, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/PTM/U/EN-171.jpg","1","Crux Sight","0.25","","shopify","g","F0SAEVAU3E","Title","Default Title"
