Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"ameliorating-mantra-hvn","EN-030 Ameliorating Mantra (C)","<p>Ameliorating Mantra is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-030.jpg","1","Ameliorating Mantra","0.25","","shopify","g","PZ7V2ESOPG","Title","Default Title"
"annul-spell-hvn","EN-031 Annul Spell (U)","<p>Annul Spell is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-031.jpg","1","Annul Spell","0.25","","shopify","g","FWT6OTUSTU","Title","Default Title"
"aphotic-ruin-hvn","EN-032 Aphotic Ruin (C)","<p>Aphotic Ruin is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-032.jpg","1","Aphotic Ruin","0.25","","shopify","g","87FU6LMP0O","Title","Default Title"
"auspicious-feast-hvn","EN-033 Auspicious Feast (C)","<p>Auspicious Feast is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-033.jpg","1","Auspicious Feast","0.25","","shopify","g","5AJXCGG238","Title","Default Title"
"brackish-lutist-hvn","EN-034 Brackish Lutist (R)","<p>Brackish Lutist is a rare card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/R/EN-034.jpg","1","Brackish Lutist","0.86","0.95","shopify","g","3UJAK9BJOM","Title","Default Title"
"break-apart-hvn","EN-035 Break Apart (C)","<p>Break Apart is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-035.jpg","1","Break Apart","0.25","","shopify","g","1NIS8UAZTX","Title","Default Title"
"caretaker-horse-hvn","EN-036 Caretaker Horse (U)","<p>Caretaker Horse is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-036.jpg","1","Caretaker Horse","0.25","","shopify","g","XQRRFSKZ7V","Title","Default Title"
"changban-heroic-impasse-hvn","EN-037 Changban, Heroic Impasse (R)","<p>Changban, Heroic Impasse is a rare card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/R/EN-037.jpg","1","Changban, Heroic Impasse","0.25","","shopify","g","AQEWOBJK29","Title","Default Title"
"chibi-battle-of-red-cliffs-hvn","EN-038 Chibi, Battle of Red Cliffs (R)","<p>Chibi, Battle of Red Cliffs is a rare card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/R/EN-038.jpg","1","Chibi, Battle of Red Cliffs","0.25","","shopify","g","ZPT9TE9ZTK","Title","Default Title"
"clash-of-fates-hvn","EN-039 Clash of Fates (R)","<p>Clash of Fates is a rare card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/R/EN-039.jpg","1","Clash of Fates","0.34","0.38","shopify","g","R6Y2IS7YU8","Title","Default Title"
